,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson,text_sentiment,title_word_count,title_stop_words,title_sent,title_fear,mean_title_sent
1272," Coronavirus Australia live news: ADF troops hit Sydney streets, NSW records 207 local cases, Qld lockdown extended with 13 new cases"," The Australian (Online); Canberra, A.C.T."," Aug 1, 2021",1,47.3,13.65,20,,,,0.02004451,24,1,0,0,0
1273, Our resilience has silenced Covid prophets of doom," The Australian (Online); Canberra, A.C.T."," Aug 1, 2021",0,21.11111111,6.977777778,45,,Doherty,,0.008715264,8,2,-1,1,-0.166666667
1274, Coronavirus: NSW in ‘five-week race to freedom’," The Australian (Online); Canberra, A.C.T."," Aug 1, 2021",0,30.26190476,10.97619048,42,,Doherty,,0.032368669,10,2,1,0,0.125
1275," Improvement still needed for clear, consistent COVID-19 vaccine communication: AMA"," The Canberra Times; Canberra, A.C.T."," Aug 1, 2021",0,29.7,10.15,20,,Doherty,,0.076674339,12,1,1,0,0.090909091
1276," Improvement still needed for clear, consistent COVID-19 vaccine communication: AMA"," The Canberra Times; Canberra, A.C.T."," Aug 1, 2021",0,29.7,10.15,20,,Doherty,,0.076674339,12,1,1,0,0.090909091
1277," Improvement still needed for clear, consistent COVID-19 vaccine communication: AMA"," The Canberra Times; Canberra, A.C.T."," Aug 1, 2021",0,29.7,10.15,20,,Doherty,,0.076674339,12,1,1,0,0.090909091
1278, Road map a welcome dose of hope," Sunday Age; Melbourne, Vic."," Aug 1, 2021",0,28.6,10.12,25,,Doherty,,0.072568893,7,2,1,0,0.2
1279, No time to fight this fire with Pfizer: Hunt:   VACCINATION PUSH | EXCLUSIVE," Sun Herald; Sydney, N.S.W."," Aug 1, 2021",0,25.93939394,8.787878788,33,,,Blakely,0.039434916,15,3,-1,2,-0.083333333
1280," Don't wait for Pfizer in outbreak, warns Hunt:   EXCLUSIVE"," Sunday Age; Melbourne, Vic."," Aug 1, 2021",0,24.57142857,8,35,,,Blakely,0.016633459,12,2,-2,1,-0.2
1281, Health experts warn over herd immunity goal:   EXIT ROADMAP," Sun Herald; Sydney, N.S.W."," Aug 1, 2021",0,25.60869565,9.130434783,23,,,Blakely,0.040988764,10,1,0,1,0
1282, The 16.8m shots to freedom," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0,31.15789474,11.21052632,38,,Doherty,,0.032069683,5,1,0,1,0
1283, The 16.8m shots to freedom," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0,31.15789474,11.21052632,38,,Doherty,,0.032069683,5,1,0,1,0
1284," Repco, McDonald’s, bus routes amon g new exposure sites identified in Sydney"," News.com.au; Sydney, N.S.W."," Jul 31, 2021",1,50.33333333,13.83333333,6,,,,0.046394538,16,2,0,0,0
1285, Brisbane still clear," The Northern Territory News; Darwin, N.T."," Jul 31, 2021",0,25.8,9.333333333,15,,Doherty,,0.067360004,3,0,0,0,0
1286, THE MOMENT OF TRUTH," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0,18.90551181,6.803149606,127,,Doherty,,0.029659202,4,0,0,0,0
1287, PM sets Covid freedom goal," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0,34.86486486,12,37,,Doherty,,0.031840467,5,0,1,0,0.2
1288," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0,29.08695652,9.173913043,23,,Doherty,,0.009580194,12,3,3,0,0.333333333
1289," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0,29.08695652,9.173913043,23,,Doherty,,0.009580194,12,3,3,0,0.333333333
1290," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0,29.08695652,9.173913043,23,,Doherty,,0.009580194,12,3,3,0,0.333333333
1291," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0,29.08695652,9.173913043,23,,Doherty,,0.009580194,12,3,3,0,0.333333333
1292, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0,21.20833333,7.333333333,24,,Doherty,,0.032908914,9,1,0,0,0
1293, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0,21.20833333,7.333333333,24,,Doherty,,0.032908914,9,1,0,0,0
1294, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0,21.20833333,7.333333333,24,,Doherty,,0.032908914,9,1,0,0,0
1295, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0,21.20833333,7.333333333,24,,Doherty,,0.032908914,9,1,0,0,0
1296, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0,21.20833333,7.333333333,24,,Doherty,,0.032908914,9,1,0,0,0
1297, Vaccination key to ending lockdowns," Sydney Morning Herald; Sydney, N.S.W."," Jul 31, 2021",0,25.52173913,9.739130435,23,,Doherty,Blakely,0.035299938,5,1,0,0,0
1298, Businesses to bolster vaccines program:   exclusive," Sydney Morning Herald; Sydney, N.S.W."," Jul 31, 2021",0,27.48484848,9.060606061,33,,Doherty,,0.031880014,7,1,2,0,0.333333333
1299, Vaccinated get 'special' rules in PM's unified plan," The Age; Melbourne, Vic."," Jul 31, 2021",0,24.17142857,9.028571429,35,,Doherty,Blakely,0.030531379,10,1,0,1,0
1300," Victoria records 37 new cases of COVID-19 as coronavirus death toll rises to 716:   Victoria records 37 new cases of coronavirus and six further COVID-19 deaths. Chief Health Officer Brett Sutton says regiona l Victoria is ""on track"" to dramatically lift restrictions soon.", ABC Premium News; Sydney," Sep 11, 2020",0,28.15,9.7,40,,,Blakely,0.03057476,48,9,-3,3,-0.076923077
1301, MODELLING ERROR HIDDEN," The Courier - Mail; Brisbane, Qld."," Sep 11, 2020",0,35.25,10.25,4,,Doherty,,0.02963137,3,0,0,0,0
1302, MODELLING ERROR HIDDEN," The Courier - Mail; Brisbane, Qld."," Sep 11, 2020",0,35.25,10.25,4,,Doherty,,0.02963137,3,0,0,0,0
1303, MODELLING ERROR HIDDEN," The Courier - Mail; Brisbane, Qld."," Sep 11, 2020",0,35.25,10.25,4,,Doherty,,0.02963137,3,0,0,0,0
1304, COVID CODE KEPT HIDDEN," The Daily Telegraph; Surry Hills, N.S.W."," Sep 11, 2020",0,45,12.66666667,3,,Doherty,,0.049388499,4,0,0,0,0
1305, NZ warning on suburb ring-fencing," The Age; Melbourne, Vic."," Sep 11, 2020",0,30.6,10.15,20,,,Blakely,-0.01052952,5,1,0,1,0
1306, Boffins’ costly blooper," The Daily Telegraph; Surry Hills, N.S.W."," Sep 10, 2020",0,24.8125,7.8125,16,,Doherty,,-0.059866121,4,0,0,0,0
1307, THE MODEL BEHIND OUR ROAD TO RECOVERY," Herald Sun; Melbourne, Vic."," Sep 10, 2020",0,21.82142857,5.964285714,28,,,Thompson,0.038088144,7,0,0,0,0
1308, Ex-Andrews MP urges Premier to release road map modelling," The Australian; Canberra, A.C.T."," Sep 10, 2020",0,30.30769231,9.461538462,13,,,Thompson,0.063154202,9,1,0,0,0
1309, Boffins’ costly blooper," The Daily Telegraph; Surry Hills, N.S.W."," Sep 10, 2020",0,24.8125,7.8125,16,,Doherty,,-0.059866121,4,0,0,0,0
1310, Boffins’ costly blooper," The Daily Telegraph; Surry Hills, N.S.W."," Sep 10, 2020",0,24.8125,7.8125,16,,Doherty,,-0.059866121,4,0,0,0,0
1311," Regional Victoria 'on the cusp' of coronavirus targets as Daniel Andrews defends Melbourne curfew:   Premier Daniel Andrews defends the use of a curfew as a policing tactic during Melbourne's lockdown, as regional Victoria finds itself ""on the cusp"" of meeting some of the first targets in its roadmap to reopening.", ABC Premium News; Sydney," Sep 8, 2020",1,27.28571429,6.571428571,7,,,,0.015918367,57,20,3,3,0.081081081
1312, TXT THE EDITOR," Townsville Bulletin; Townsville, Qld."," Sep 8, 2020",1,15.58870968,6.008064516,124,,,Thompson,-0.019016132,3,0,0,0,0
1313, Low blow: Covid goal too hard," The Australian; Canberra, A.C.T."," Sep 8, 2020",0,31.89473684,11.44736842,38,,Doherty,Thompson,0.035521055,7,1,0,0,0
1314, Low blow: Covid goal too hard," The Australian; Canberra, A.C.T."," Sep 8, 2020",0,31.89473684,11.44736842,38,,Doherty,Thompson,0.035521055,7,1,0,0,0
1315, Q & A WHAT YOU NEED TO KNOW," Herald Sun; Melbourne, Vic."," Sep 8, 2020",0,24.38,7.26,50,,Doherty,,0.013430834,8,0,0,0,0
1316, Q & A WHAT YOU NEED TO KNOW," Herald Sun; Melbourne, Vic."," Sep 8, 2020",0,24.26,7.2,50,,Doherty,,0.011899733,8,0,0,0,0
1317, State contact tracing last-minute digital reset:   exclusive," The Age; Melbourne, Vic."," Sep 8, 2020",0,32.13793103,10.27586207,29,Burnet,,Blakely,0.042898174,8,0,1,0,0.125
1318, Experts run their eye over the road out of lockdown," The Age; Melbourne, Vic."," Sep 8, 2020",0,28.81818182,11.27272727,22,Burnet,Doherty,Blakely,0.016565253,10,5,0,0,0
1319, Premier's road map a massive disappointment," The Age; Melbourne, Vic."," Sep 8, 2020",0,19.75,6.888888889,36,,,Blakely,0.045051878,7,1,-1,0,-0.166666667
1320, Experts warn on 'tough' case targets," The Age; Melbourne, Vic."," Sep 8, 2020",0,29.72,11.2,25,,Doherty,,0.027804393,7,1,-1,1,-0.166666667
1321, Contact tracing a drag," Herald Sun; Melbourne, Vic."," Sep 7, 2020",0,32.28571429,10.85714286,14,,,Blakely,0.112829914,4,1,0,0,0
1322, Don’t set table for Christmas," Herald Sun; Melbourne, Vic."," Sep 7, 2020",0,21.90909091,7.772727273,22,,,Thompson,0.005923878,7,2,0,0,0
1323, City’s liberation tied to caseload clearances," The Australian; Canberra, A.C.T."," Sep 7, 2020",0,39.25,15.5,16,,,Blakely,0.003630107,8,2,2,0,0.333333333
1324, City’s liberation tied to caseload clearances," The Australian; Canberra, A.C.T."," Sep 7, 2020",0,39.25,15.5,16,,,Blakely,0.003630107,8,2,2,0,0.333333333
1325, Christmas looks bleak," The Northern Territory News; Darwin, N.T."," Sep 7, 2020",0,21.86363636,7.772727273,22,,,Thompson,0.006140329,3,0,-1,0,-0.333333333
1326, Best guess not good enough any longer," The Age; Melbourne, Vic."," Sep 7, 2020",0,20.31111111,6.711111111,45,,,Blakely,0.014269201,7,2,1,0,0.2
1327," Qld cut your crop, let our workers in"," The Daily Telegraph; Surry Hills, N.S.W."," Sep 4, 2020",0,27.90625,7.8125,32,,,,0.033182512,9,3,0,0,0
1328," Qld cut your crop, let our workers in"," The Daily Telegraph; Surry Hills, N.S.W."," Sep 4, 2020",0,27.90625,7.8125,32,,,,0.033182512,9,3,0,0,0
1329," Qld cut your crop, let our workers in"," The Daily Telegraph; Surry Hills, N.S.W."," Sep 4, 2020",0,27.90625,7.8125,32,,,,0.033182512,9,3,0,0,0
1330," Australia can push to zero COVID-19 cases with 'smarter' and 'longer' restrictions, former health chief says:   A report from a leading public policy think tank says Australia can drive active COVID-19 cases down to zero through longer and ""smarter"" restrictions, with the ""short-term pain"" providing greater payoff on the other side.", ABC Premium News; Sydney," Sep 3, 2020",0,34.71428571,8.714285714,7,,,,-0.020383631,61,16,0,3,0
1331, COVID border wars trigger tourist trap," The Daily Telegraph; Surry Hills, N.S.W."," Sep 3, 2020",0,25.66666667,8.166666667,18,,,,0.017653533,6,0,-1,1,-0.166666667
1332, COVID border wars trigger tourist trap," The Daily Telegraph; Surry Hills, N.S.W."," Sep 3, 2020",0,25.94444444,8.166666667,18,,,,0.017653533,6,0,-1,1,-0.166666667
1333," COVID-19 and the consequences of cascading and compounding disasters:   Fire, then flood, then COVID-19, then more storms and floods. How do you gather hundreds of people to fight a fire without spreading disease? How do we keep going and what can you do to prepare?", ABC Premium News; Sydney," Aug 30, 2020",1,25.35714286,9.642857143,14,,,,-0.015810449,52,22,-2,6,-0.066666667
1334, ONCE BITTEN," The Weekend Australian Magazine; Surry Hills, N.S.W."," Aug 22, 2020",0,22.5,6.47260274,146,,Doherty,,0.014245438,2,0,0,0,0
1335, 'On track for 30 cases a day'," The Age; Melbourne, Vic."," Aug 22, 2020",0,25.14285714,7.857142857,7,,,Blakely,0.057227891,8,2,0,0,0
1336, Panic Room," The Age; Melbourne, Vic."," Aug 22, 2020",0,23.55963303,8.587155963,109,,Doherty,,0.005686505,2,0,0,0,0
1337, Lockdown hope: state on track for new lows," The Age; Melbourne, Vic."," Aug 22, 2020",0,25.875,8.71875,32,,,Blakely,0.001173729,9,2,1,0,0.142857143
1338, 'On track for 30 cases a day'," The Age; Melbourne, Vic."," Aug 22, 2020",0,25.14285714,7.857142857,7,,,Blakely,0.057227891,8,2,0,0,0
1339, Sutton hopes family visits can return if numbers dip," Sunday Age; Melbourne, Vic."," Aug 16, 2020",0,22.28947368,6.921052632,38,,Doherty,,0.017337336,9,2,3,0,0.428571429
1340," Victoria's coronavirus cases are declining, but when are we likely to see restrictions eased?:   Coronavirus cases in Victoria are slowly declining after weeks of eye-watering figures, but what do health authorities need to see before they start easing restrictions?", ABC Premium News; Sydney," Aug 10, 2020",1,26.5,8.1,10,,,,0.013461886,45,16,-3,2,-0.103448276
1341, LETTERS TO THE EDITOR," The Daily Telegraph; Surry Hills, N.S.W."," Aug 10, 2020",0,26.22222222,9.092592593,54,,,Thompson,0.015119123,4,0,0,0,0
1342," Victoria appears past peak of second wave, experts say"," Taranaki Daily News; New Plymouth, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1343," Victoria appears past peak of second wave, experts say"," The Press; Christchurch, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1344," Victoria appears past peak of second wave, experts say", Timaru Herald; Timaru," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1345," Victoria appears past peak of second wave, experts say"," Dominion Post; Wellington, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1346," Victoria appears past peak of second wave, experts say"," Waikato Times; Hamilton, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1347," Victoria appears past peak of second wave, experts say"," Manawatu Standard; Palmerston North, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1348," Victoria appears past peak of second wave, experts say"," The Southland Times; Invercargill, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1349," Victoria appears past peak of second wave, experts say"," The Nelson Mail; Nelson, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1350," Victoria appears past peak of second wave, experts say"," The Marlborough Express; Blenheim, New Zealand"," Aug 10, 2020",0,21.52941176,6.764705882,17,,Doherty,,0.013057247,10,1,1,0,0.111111111
1351," We're past peak of virus wave, say experts"," Sunday Age; Melbourne, Vic."," Aug 9, 2020",0,25,7.606060606,33,,Doherty,,0.020585825,10,1,0,0,0
1352, RUNNING OUT OF OPTIONS," Weekend Australian; Canberra, A.C.T."," Aug 8, 2020",0,29.62857143,11.05714286,70,,Doherty,Blakely,0.011994452,4,0,0,0,0
1353, Contact tracing delays prove costly," The Age; Melbourne, Vic."," Aug 8, 2020",0,29.96666667,11.03333333,30,Burnet,,,0.021796452,5,0,0,1,0
1354," Amid Victor ian coronavirus deaths, pressure mounts for respirator masks to protect Australian doctors:   State governments are building stockpiles of personal protective equipment for healthcare workers, but doctors fear unless the gold standard N95 respirator masks are rolled out it won't be enough to stop the infection and deaths of Australian medical workers.", ABC Premium News; Sydney," Aug 7, 2020",1,33.33333333,11,3,,,,0.04627451,58,15,1,6,0.023255814
1355, Slight hope in lockdowns," The Courier; Ballarat, Vic."," Aug 6, 2020",0,20.38235294,6.588235294,34,Burnet,Doherty,,0.024374671,4,1,1,0,0.333333333
1356, Slight hope in lockdowns," The Courier; Ballarat, Vic."," Aug 6, 2020",0,20.38235294,6.588235294,34,Burnet,Doherty,,0.024374671,4,1,1,0,0.333333333
1357, When will the numbers come down?," The Age; Melbourne, Vic."," Aug 6, 2020",0,28.15,11.15,20,Burnet,,,0.031519552,7,3,1,0,0.25
1358," Experts call for tougher restrictions as Victoria records 627 coronavirus cases:   Victoria announces 627 new cases of coronavirus, after Prime Minister Scott Morrison and Victorian Premier Daniel Andrews held discussions last night on how to tackle the crisis in Victoria.", ABC Premium News; Sydney," Jul 30, 2020",0,24.7826087,7.434782609,23,,,Blakely,0.010767694,43,10,-2,1,-0.060606061
1359, Full Stop," The Age; Melbourne, Vic."," Jul 25, 2020",0,26.70930233,10.09302326,86,,,Blakely,0.008747727,2,0,0,0,0
1360, Why the second campaign hasn't flattened the curve," Sydney Morning Herald; Sydney, N.S.W."," Jul 23, 2020",0,25.08571429,7.742857143,35,,Doherty,,-0.006638777,9,3,0,0,0
1361, Why hasn't the curve flattened?," The Age; Melbourne, Vic."," Jul 23, 2020",0,26.375,8.125,32,,Doherty,,-0.014483434,7,2,0,0,0
1362, Lockdown works or 500 cases every day," Weekend Australian; Canberra, A.C.T."," Jul 11, 2020",0,33.24,12.24,25,,Doherty,,-0.001453601,7,1,0,0,0
1363, Lockdown works or 500 cases every day," Weekend Australian; Canberra, A.C.T."," Jul 11, 2020",0,33.24,12.24,25,,Doherty,,-0.001453601,7,1,0,0,0
1364, The great Australian buys," The Daily Telegraph; Surry Hills, N.S.W."," Jul 11, 2020",0,22.11290323,7.258064516,62,,,Thompson,0.063832677,4,0,0,0,0
1365, Push to list 'dangerous' postcodes," The Age; Melbourne, Vic."," Jun 25, 2020",0,25.90625,9.15625,32,Burnet,,,-0.010068065,6,1,0,0,0
1366, Virus setback should teach us key lessons," The Age; Melbourne, Vic."," Jun 25, 2020",0,23.16129032,9.580645161,31,,Doherty,,-0.005983473,7,1,1,0,0.166666667
1367, Call for ‘failed’ doomsday health forecast models to be abandoned," The Australian; Canberra, A.C.T."," Jun 22, 2020",0,34.26666667,9.933333333,15,,Doherty,,-0.053232097,12,3,-1,2,-0.111111111
1368, Virus bans ease amid fears of new wave," The Age; Melbourne, Vic."," Jun 20, 2020",0,27.12903226,8.806451613,31,,Doherty,,0.022248986,8,1,-1,1,-0.142857143
1369," As coronavirus cases rise in Victoria, how do we know when a second wave is starting?:   This week, Australia has registered more than triple the locally acquired cases of the previous week, and almost all of them are in Victoria. So how will we know if Australia is about to start rising up another curve?", ABC Premium News; Sydney," Jun 19, 2020",0,23.34831461,8.314606742,89,,Doherty,,-0.006112813,62,27,2,0,0.057142857
1370, GUIDING LIGHT," The Weekend Australian Magazine; Surry Hills, N.S.W."," Jun 6, 2020",0,32.45299145,12.25641026,117,,Doherty,,0.038287215,2,0,0,0,0
1371, Green power shocker," The Daily Telegraph; Surry Hills, N.S.W."," Jun 2, 2020",0,31,9.6,20,,Doherty,,0.04719679,3,0,0,0,0
1372, Green power shocker," The Daily Telegraph; Surry Hills, N.S.W."," Jun 2, 2020",0,31,9.6,20,,Doherty,,0.04719679,3,0,0,0,0
1373, Green power shocker," The Daily Telegraph; Surry Hills, N.S.W."," Jun 2, 2020",0,31,9.6,20,,Doherty,,0.04719679,3,0,0,0,0
1374, What would a second wave look like?," Sunday Age; Melbourne, Vic."," May 31, 2020",0,22.77,7.98,100,,Doherty,,-0.014800441,8,1,0,0,0
1375," Second wave, ripples, or something else?:   Explainer"," Sydney Morning Herald; Sydney, N.S.W."," May 30, 2020",0,23.44761905,8.171428571,105,,Doherty,,-0.020732128,11,1,0,0,0
1376, Creating jobs out of $3b pay pain," The Daily Telegraph; Surry Hills, N.S.W."," May 28, 2020",0,35.64285714,12.07142857,14,,,,0.033422059,8,2,1,1,0.166666667
1377, Debate over coronavirus death predictions," Sydney Morning Herald; Sydney, N.S.W."," May 28, 2020",0,27.75,8.4,20,,Doherty,,-0.047827783,5,1,-1,1,-0.25
1378, Modelling under fire amid low death toll:   Infection rates," The Age; Melbourne, Vic."," May 28, 2020",0,26.63157895,8,19,,Doherty,,-0.054982367,10,1,-1,2,-0.111111111
1379, Murphy defends early coronavirus modelling," The Canberra Times; Canberra, A.C.T."," May 27, 2020",0,24.22222222,9.111111111,18,,Doherty,,-0.00742824,5,0,1,1,0.2
1380, Demand for pickers remains high – Wide Bay needs 3000," News Mail Bundaberg; Bundaberg, Qld."," May 25, 2020",0,34.81818182,12.27272727,11,,,Thompson,0.055728514,10,1,0,1,0
1381, States race in elimination stakes," Sun Herald; Sydney, N.S.W."," May 24, 2020",0,23.51923077,8.596153846,52,,,Blakely,0.003995755,5,1,-1,1,-0.25
1382, RAPID RESPONSE," The Weekend Australian Magazine; Surry Hills, N.S.W."," May 23, 2020",0,26.6744186,9.953488372,129,,Doherty,,0.016201953,2,0,0,0,0
1383, You should be wary of these catastrophes," The Morning Bulletin; Rockhampton, Qld."," May 4, 2020",0,24.08823529,7.470588235,34,,Doherty,,-0.02001993,7,4,-1,2,-0.333333333
1384, Beware catastrophisers," Sunshine Coast Daily; Maroochydore, Qld."," May 4, 2020",0,23.02272727,7.136363636,44,,Doherty,,-0.022386675,2,0,0,0,0
1385, Police state driven by overreaction and alarmism," The Courier - Mail; Brisbane, Qld."," May 4, 2020",0,24.96296296,7.62962963,27,,Doherty,,-0.022340663,7,2,0,0,0
1386, You should be wary of these catastrophisers," Herald Sun; Melbourne, Vic."," May 4, 2020",0,23.55813953,7.186046512,43,,Doherty,,-0.026645237,7,4,0,1,0
1387, Tech data shows how we curbed travel to flatten curve," Weekend Australian; Canberra, A.C.T."," May 2, 2020",0,30.10526316,11.63157895,19,,Doherty,,0.002718379,10,3,0,0,0
1388, Beware letting inexact science of modelling drive policy," The Australian; Canberra, A.C.T."," Apr 27, 2020",0,23.44186047,8.790697674,43,,Doherty,,0.05375755,8,1,0,0,0
1389, PASSING THE TEST," Sydney Morning Herald; Sydney, N.S.W."," Apr 25, 2020",0,24.16071429,8.473214286,112,Burnet,Doherty,,0.020157632,3,0,0,0,0
1390, WHICH WAY OUT," The Age; Melbourne, Vic."," Apr 25, 2020",0,24.14545455,8.472727273,110,Burnet,Doherty,,0.015060522,3,0,0,0,0
1391," Coronavirus 'nowcasting' modelling shows Australian case numbers continue to fall:   As health authorities continue to refine modelling of Australia's coronavirus curve, the margin of error in their findings is getting wider — but that's actually a good thing.", ABC Premium News; Sydney," Apr 24, 2020",0,20.05555556,6.944444444,18,,Doherty,,0.023367219,44,11,2,0,0.060606061
1392, ‘I should’ve canned Grand Prix earlier’," The Australian; Canberra, A.C.T."," Apr 24, 2020",0,31.47142857,10.77142857,70,,Doherty,,0.016809574,10,2,0,0,0
1393, Schools should be first to reopen," Sydney Morning Herald; Sydney, N.S.W."," Apr 24, 2020",0,22.30232558,8.906976744,43,,Doherty,,0.055000365,6,3,0,0,0
1394, Schools should be first to reopen," The Age; Melbourne, Vic."," Apr 24, 2020",0,22.65853659,9.12195122,41,,Doherty,,0.05894297,6,3,0,0,0
1395," Coronavirus update: Donald Trump says Boris Johnson sounded 'incredible' amid reports the Prime Minister is preparing return to work:   President Donald Trump says British Prime Minister Boris Johnson is ""doing great"", as speculation mounts the leader is preparing to return to work after falling gravely ill with coronavirus.", ABC Premium News; Sydney," Apr 23, 2020",0,34.5,9.125,8,,,,0.023539985,55,12,0,2,0
1396, True infection count 'far higher than official tally':   modelling," The Age; Melbourne, Vic."," Apr 22, 2020",0,23.95454545,7.727272727,22,,Doherty,,-0.024348158,11,1,0,1,0
1397, Local figures likely off by an 'order of magnitude'," Sydney Morning Herald; Sydney, N.S.W."," Apr 22, 2020",0,25.05,8.4,20,,Doherty,,-0.033467635,10,4,0,0,0
1398, Lives versus the economy is a statistical calculation:   Comment," Sydney Morning Herald; Sydney, N.S.W."," Apr 20, 2020",0,29.92682927,11.85365854,41,,Doherty,,-0.037242987,10,3,-1,0,-0.142857143
1399, Lives versus the economy is a statistical calculation:   Comment," The Age; Melbourne, Vic."," Apr 20, 2020",0,29.92682927,11.85365854,41,,Doherty,,-0.037242987,10,3,-1,0,-0.142857143
1400," Victorian coronavirus modelling shows thousands of deaths possible without physical distancing:   Chief Health Officer Brett Sutton reveals theoretical modelling which suggests 36,000 people could have been killed by coronavirus in Victoria if no physical-distancing measures were put in place.", ABC Premium News; Sydney," Apr 19, 2020",0,28.39130435,9.652173913,23,,Doherty,,-0.01129253,41,10,-1,2,-0.032258065
1401, What might trigger a return to 'normal'? Why our coronavirus exit strategy is ... TBC," The Courier; Ballarat, Vic."," Apr 19, 2020",0,21.52,7.4,50,,Doherty,,0.032787293,17,4,0,0,0
1402, THE KEYS TO RESTART THE NATION’S ENGINE," Weekend Australian; Canberra, A.C.T."," Apr 18, 2020",0,24.01834862,8.431192661,109,,Doherty,,0.020035531,9,0,0,0,0
1403, Solving a puzzle with world looking over their shoulders," Weekend Australian; Canberra, A.C.T."," Apr 18, 2020",0,25.38235294,9.632352941,68,,Doherty,,0.006577412,9,4,1,0,0.2
1404, ‘Elimination’ looks possible," Townsville Bulletin; Townsville, Qld."," Apr 18, 2020",0,26.35714286,8.714285714,14,,Doherty,,-0.004596197,5,0,0,0,0
1405, Next month the clincher," The Mercury; Hobart Town, Tas."," Apr 17, 2020",0,31.35714286,10.21428571,14,,Doherty,,0.03875403,4,1,0,0,0
1406, Restrictions won't change for four weeks: PM," The Canberra Times; Canberra, A.C.T."," Apr 17, 2020",0,27.31578947,9.947368421,19,,Doherty,,0.031188341,9,1,0,1,0
1407, BANS COULD EASE IN MONTH," Geelong Advertiser; Geelong, Vic."," Apr 17, 2020",0,38.08333333,12.66666667,12,,Doherty,,0.027946587,5,0,0,0,0
1408," Good signs, but we aren’t out of woods"," Herald Sun; Melbourne, Vic."," Apr 17, 2020",0,22.07142857,7.738095238,42,,Doherty,,0.055370518,11,6,0,0,0
1409, FOUR WEEKS TO FLICK SWITCH," Herald Sun; Melbourne, Vic."," Apr 17, 2020",0,33.20833333,10.58333333,24,,Doherty,,0.024886442,5,0,0,0,0
1410, Warning on effects of lifting restrictions:   modelling," The Age; Melbourne, Vic."," Apr 17, 2020",0,19.3030303,6.272727273,33,,Doherty,,-0.016660863,8,2,-1,1,-0.166666667
1411, Elimination date months away: model," Sydney Morning Herald; Sydney, N.S.W."," Apr 17, 2020",0,18.75,5.928571429,28,,Doherty,,-0.023335044,6,0,1,0,0.166666667
1412, Lockdown easing in sight with 'epidemic in decline'," The Age; Melbourne, Vic."," Apr 17, 2020",0,29.17142857,9.742857143,35,,Doherty,,-0.000711637,9,3,-1,0,-0.166666667
1413," Coronavirus restrictions to remain in place for at least four weeks, Scott Morrison says:   Scott Morrison says restrictions will need to stay in place until improved testing and tracing is implemented and state and territory governments increase their capabilities to respond to local outbreaks.", ABC Premium News; Sydney," Apr 16, 2020",1,24.16666667,7.833333333,6,,,,0.008748739,47,15,-1,3,-0.03125
1414, COVID-19 decreasing in Australia: experts, AAP Bulletin Wire; Sydney," Apr 16, 2020",0,22.41666667,8,24,,Doherty,,-0.025634687,6,1,0,0,0
1415, COVID-19 decreasing in Australia: experts, AAP General News Wire; Sydney," Apr 16, 2020",0,23.5,9,2,,Doherty,,-0.038095238,6,1,0,0,0
